customer_id,signup_date,region,membership_tier,marketing_opt_in
b91cad08-aadf-4030-ad5a-3ff63ae4e0be,2024-02-09,Asia,Gold,N
b68c55b2-79ac-446d-8e03-87ada246ea52,2024-08-21,Asia,Silver,Y
d87db1a9-7504-411e-b8d1-540c6d20806f,2023-10-17,Oceania,Silver,N
2fd6129a-82e0-4d39-bab0-08df2709f5b2,2022-05-15,North America,Silver,Y
9c176525-30f3-40da-b36d-3daadeb65bae,2024-03-23,Oceania,Gold,Y
caef3c9e-1b9d-4f1b-b52a-6cbf1c17729f,2021-11-08,North America,Bronze,Y
88473044-8493-43ad-b811-6fbae7f6ef03,2021-09-01,Oceania,Gold,N
5775c64c-80e8-4ec7-bcb1-1ea983d7b71e,2023-05-08,Oceania,Silver,Y
27af9995-8e5a-4e09-accc-181e2e54ca50,2022-01-27,Europe,Bronze,N
1c6fec01-f57f-4bba-bfba-cf5fa576db48,2024-02-04,South America,Gold,Y
93bcdfee-c59b-4ad4-8c73-7be3379785a0,2022-06-17,South America,Bronze,Y
29f937b5-eecf-4fa5-ac72-2e8ccf3cf4be,2024-04-19,South America,Silver,Y
8365d2cf-173b-4226-84d9-ea2dcb56eb48,2025-04-02,Europe,Bronze,Y
3c3b984f-e6d3-4590-a894-94b8070ee490,2021-11-24,Europe,Silver,Y
257035db-3fea-490a-a1f8-072dddb7570e,2021-05-14,Africa,Bronze,Y
9470bfaf-c328-49e3-8ee9-269348b7cd13,2023-02-15,South America,Silver,N
c4be67ec-7e79-4106-9344-58e1dbcffeee,2023-05-19,Asia,Bronze,Y
e23ee028-9b64-4a54-9966-a73bf77f4366,2022-07-22,South America,Bronze,Y
d69d09a4-7678-4f04-a161-4e8f91ca2b5e,2025-03-16,South America,Bronze,N
809865ee-b5aa-4831-a4f1-508a884cbe3d,2022-09-19,Asia,Silver,Y
2e75929a-8700-45e1-8b48-9b5b6f53ced6,2022-05-11,Asia,Bronze,N
f2e3f818-5d8a-4c2d-a76e-34788b19d195,2024-05-20,Oceania,Bronze,N
16547b64-2a5d-4aa6-87ea-8d1424d879e7,2022-11-08,South America,Gold,Y
cd9f09dd-8348-4399-9fe3-c493aaa718d5,2021-11-16,South America,Gold,Y
743c92eb-e918-4aee-a9a8-5e1b8a5b3040,2023-01-08,South America,Bronze,N
b7c6b586-713a-4907-ad24-5c4f25aeb769,2025-04-22,Oceania,Gold,Y
27aea356-eb37-4ce0-8d40-47ae4e531917,2024-08-17,Asia,Silver,N
e73ca02f-73f1-4ffe-a8ff-da2b3d4cdf7e,2025-07-19,Africa,Silver,Y
c6aba64f-da41-4fb6-b057-ffbf89711599,2022-12-31,Africa,Platinum,Y
ec4ba0d5-259a-4210-8d61-79c411f6cad3,2024-05-02,Africa,Silver,Y
83258987-71c5-4d95-8aaa-e26b6c2719c7,2023-05-01,Africa,Silver,N
3fabe1c7-f4fa-4da4-994c-3216064aac70,2024-01-06,Africa,Silver,Y
a8390f4e-430d-4c66-b52c-fa697bdb1b63,2024-05-11,Oceania,Bronze,N
a9217ddc-3cea-4f89-a217-3b7fc536d2ce,2021-12-06,Europe,Silver,N
9929c722-8f70-4f01-8e33-7defc0f886bd,2025-11-28,Africa,Gold,N
fe1be3e9-bee1-4c65-b7a3-19c6619c4a06,2022-12-26,Europe,Silver,Y
304b8215-dae7-4073-899f-163e7fde376e,2022-07-15,South America,Silver,N
88b50c6a-d3bd-4789-b7dc-a808ce9d0044,2023-08-13,Asia,Silver,Y
7cfb02be-f920-413e-9b09-a1fe64c65fae,2023-07-05,South America,Gold,N
28c52d31-6d71-4d42-9b74-ef01a4a8e2d6,2025-01-26,Oceania,Gold,Y
a430b35d-7953-4493-b97d-3b2c0575e589,2023-08-17,Europe,Bronze,Y
c2ee5d35-e5dd-4dae-ac75-ea46382c01b4,2024-07-01,Oceania,Silver,Y
7860d001-3c24-4d11-aeab-1a90c8c15d85,2025-06-18,Africa,Bronze,N
f646ecd0-52ad-4518-8e74-dd164fe45fbb,2022-03-11,North America,Silver,N
3653d055-37c0-4b1d-a37a-f4808ef71cba,2023-07-12,South America,Silver,Y
9637522c-4641-4e5f-af0c-95d8ba0050da,2022-10-26,Europe,Gold,Y
3e9e6d1a-ebe5-463c-b0f2-7c98e19d2f82,2025-04-26,North America,Silver,N
ae019f2d-6f34-4682-9a23-5f100beb3489,2022-02-11,Europe,Bronze,Y
59d6921a-0140-4f51-aa9e-d27c1755be5a,2024-11-02,Asia,Gold,Y
bac2b1e1-4125-44e2-9894-8127b76091df,2023-01-25,Europe,Bronze,N
fbca2021-282c-4cb2-9608-62d18e9caef2,2024-04-11,Europe,Bronze,Y
347fc9f0-b5d9-48cd-a5f0-0ebc7fab189e,2024-06-12,Africa,Bronze,N
6fd90b5a-ac7b-4b60-8759-99ad276e7b9e,2022-10-23,North America,Platinum,Y
03e278db-f774-4e24-a0f7-8fe3038b0c36,2025-01-21,South America,Silver,Y
98f89a64-5c62-4d1a-b529-db40aa23c3b8,2025-02-22,North America,Silver,Y
82877aa9-9119-495e-aff5-cd1ecec159da,2022-06-20,Asia,Bronze,Y
e3f302d0-5f21-4ba2-9016-f08b913df498,2024-06-10,South America,Bronze,Y
eb68e020-1924-4a3c-9264-2dcdd8614b58,2022-09-27,Europe,Silver,Y
c355853e-b0d9-451c-acc0-067f141f746e,2023-12-15,Oceania,Silver,Y
3360d115-48b5-4c88-8f63-5f4a2b9a118e,2022-03-06,South America,Bronze,Y
5eaf0e47-19e4-4b5b-a5ec-418937790ca3,2022-05-23,Africa,Platinum,Y
4e641c80-c0d9-4866-bbd8-0e1b457469b2,2024-08-13,North America,Bronze,N
975e1b27-ead5-d65a-7c30-761e710dc918,2025-12-12,Europe,Bronze,N
81ad3265-7b3b-4203-8c76-d9ae1e4819b0,2022-01-17,Oceania,Gold,N
d2b71eea-8ef8-4afb-8dde-1089e1203fda,2023-04-25,Africa,Bronze,Y
23aa1a48-f1d8-472a-8b84-4ffe1b312cfb,2021-05-08,Oceania,Bronze,N
3a0acc69-7369-4e32-85e0-2bf71af0967a,2022-04-10,South America,Silver,Y
b79e4158-3734-4dd6-9235-c4b29a9df98b,2024-01-04,South America,Bronze,N
8484dc44-2dc2-4476-ba82-cbb245260dd5,2022-10-11,Africa,Silver,Y
4c335465-4506-4a17-8cd5-c00ee2fc182e,2025-06-20,North America,Platinum,Y
045dbe94-2084-4acf-af90-3653de1c5838,2023-10-08,South America,Silver,Y
8be159cd-1117-4f3c-9885-911a138c2e0e,2023-02-19,Asia,Bronze,N
77d9b7a6-7e71-4946-acf7-0172a3fe0a8c,2023-07-11,Europe,Silver,Y
959e6da9-7308-4aaf-ad94-4a338d864e0a,2024-03-16,South America,Bronze,Y
8d94508a-10e3-4e3b-bc1b-999b96b16459,2025-01-22,North America,Silver,Y
f3bf1db3-0bc5-486f-90be-db84526a523e,2023-12-28,Africa,Bronze,N
342f2b72-0cac-4cbc-b7be-cf511c1cb8f8,2021-08-09,South America,Bronze,Y
22212e52-d6e3-4103-9df7-0cc1133b385e,2025-04-09,Europe,Bronze,Y
eaf8905d-0224-42aa-b547-912483e56206,2025-07-11,North America,Bronze,Y
5c098a5c-585d-4d17-9258-14d9638cf9e3,2023-09-20,Asia,Platinum,N
f2203acf-8eed-4d34-b384-3346945f4281,2024-06-08,Africa,Gold,N
542c4032-9e1d-4d3c-a482-fd9712cf10a0,2022-11-13,South America,Bronze,Y
5416f272-f1ed-4676-acb2-8e38c48ca510,2023-08-21,North America,Silver,Y
eb2387b3-6606-4857-bd85-1d4010d7115a,2023-01-05,Asia,Platinum,Y
6f97d15b-d51e-4e2f-8754-15a8fc6c9331,2021-08-17,Oceania,Bronze,Y
24f9056d-95df-4cdd-b8b6-0e2a7a26d8a4,2022-07-12,Europe,Gold,Y
ec909bc8-e2c8-4ce0-85f2-f2300b4370e8,2025-01-06,Africa,Bronze,Y
080c51e8-d70a-4047-afac-bced9e02347c,2022-03-16,North America,Bronze,Y
9a65c076-3575-476b-8c99-0b106556a27b,2024-07-29,Africa,Bronze,Y
fef8c080-ebe5-4fb0-b8c1-8e479498f904,2024-07-27,South America,Bronze,Y
5bef0090-f7a4-4b26-a0af-24d31baf93b2,2022-03-31,Asia,Bronze,Y
7a2a4090-23cd-4d80-8b87-d8e644915e4d,2021-07-16,South America,Bronze,Y
981fe99e-f818-415e-bb5b-438417a5a428,2023-03-11,Europe,Silver,Y
e7f2418a-953f-4fd4-a069-4b6d04b51c12,2024-04-26,Oceania,Silver,Y
1ad261a6-2b9f-4948-bcfc-6b677774b331,2023-04-21,North America,Bronze,N
1e0ede55-672a-4164-9f34-53e2f1d0ab6c,2024-12-31,North America,Bronze,N
bf24803e-5b55-48bf-89c8-8707e9feb50a,2021-06-16,North America,Silver,Y
663637b9-a43e-4daf-b439-99edf60ea405,2023-05-24,Asia,Bronze,Y
65270cce-378f-4d8f-862c-47f72165ce36,2023-09-15,North America,Bronze,Y
0784781d-2006-4fdb-96ee-251359d12415,2024-02-07,Africa,Bronze,Y
a97d3c12-b00b-4505-9453-6b6c6d4ca628,2021-12-31,Europe,Bronze,N
97ae16f6-48d2-407f-83c5-dfd69ccd05fa,2025-07-29,South America,Bronze,Y
aa8b73eb-3cde-0596-4cac-dd3d1ae5b384,2025-12-15,South America,Silver,Y
8dca6314-bd9c-4428-b21e-62f096ecc779,2023-12-07,Asia,Silver,Y
889dd48e-685b-4c32-a054-01215bc3627b,2024-05-31,Asia,Bronze,Y
d27a4fa6-d853-41c0-9c7a-8f900977d8a2,2024-10-07,Europe,Bronze,Y
f03cf8e4-f42f-4ca3-9d19-b3a47a453fdb,2024-02-20,Oceania,Bronze,Y
185a7fce-5350-44ec-a017-91fdf03ba13f,2022-11-17,Europe,Bronze,Y
66783830-9f50-4a11-bc78-c405ff6851ff,2023-12-11,North America,Bronze,N
bab37acd-d952-45e1-a768-81328a9b7814,2022-03-13,Oceania,Bronze,Y
58b2c2a6-86fd-4e71-8dfd-cc2909612c26,2024-04-06,Asia,Silver,N
486db47e-4c00-42f9-b020-68855d5b81bd,2023-04-26,Africa,Bronze,Y
7ef91d87-49ff-4428-aaa2-9720652d4a8b,2023-03-20,Europe,Silver,N
4db1e182-14ae-4c8a-89a5-0218b13426ae,2022-08-21,Africa,Bronze,Y
ff54c509-760b-45a2-95b9-cf2f00502527,2024-10-13,South America,Gold,Y
4f848c31-7954-4f2d-a819-d4b9b1a6aed3,2022-03-25,North America,Silver,Y
2b8bd602-1924-46e7-bc55-7f3fcbcd6f84,2024-12-28,Europe,Bronze,Y
db2d0fff-f047-44e9-b3fe-b7dea2e0f358,2023-12-20,North America,Bronze,Y
6b3ea254-830d-4996-951a-bcb736a50a97,2025-05-03,Africa,Silver,Y
f7130d71-ec33-4dd6-bf42-b289af709f80,2023-03-15,Europe,Silver,Y
a03e2e89-a71b-4159-a9b0-46e22490cfe5,2022-07-03,Asia,Gold,N
d51032ed-af33-4380-bafd-82e9c6eb8844,2023-12-12,North America,Bronze,Y
6e85ef52-67c0-4bff-bf57-d8a8a9ca074f,2024-03-18,Europe,Silver,N
9bc3f140-3f36-4300-bacb-af63f14c261f,2023-10-10,North America,Bronze,Y
98268773-5e14-4ea1-b28b-66261724b6a7,2022-07-26,Africa,Gold,Y
3f551b92-df8b-4e63-8782-da858e9291bd,2022-08-21,South America,Platinum,Y
4cec495b-2267-46e3-ba5b-6ac5de703b72,2022-11-24,Europe,Bronze,Y
ccc38bf7-5ce4-4add-9296-7d65da9f81c9,2021-12-16,Europe,Gold,Y
68869693-459a-4785-853c-bfb2ff430c3e,2024-02-24,North America,Platinum,N
83e23e85-b6ea-4139-a2ed-368014a34cec,2023-01-10,North America,Silver,Y
70348a25-fa1c-4356-b36d-22ad0ce04aeb,2025-05-24,North America,Bronze,N
d5e2e854-b935-46d8-afb2-de39ff72b56b,2021-12-15,Africa,Bronze,N
0c0833f2-7099-4082-8c48-a342f8a35ed8,2023-01-16,Asia,Silver,Y
9638c694-b30a-449c-aca4-c1f877afacf7,2023-01-17,Europe,Bronze,Y
78c92f7d-be85-47a7-ae9a-a8bf05b3d50d,2022-10-22,South America,Gold,N
c4b3486f-c68a-4cec-ac52-8ec320aad273,2024-04-12,Asia,Silver,Y
7b411510-dac3-48ce-961f-585a56206ef3,2022-08-21,South America,Gold,Y
299ebd2b-cde6-4708-8ca3-e804e3cc21fc,2023-07-28,Oceania,Silver,N
3ef433df-020a-4c40-a095-c0d0a26e67da,2023-01-07,Africa,Silver,Y
a4393a31-727b-48e1-9e66-41880b5ae2c6,2023-08-06,Oceania,Bronze,Y
c914ce72-7e9d-445b-9dfc-cc0d27b13192,2025-02-18,Europe,Bronze,Y
54a3e5ae-db9f-458f-81c6-444b08a575c4,2023-08-17,Africa,Bronze,Y
31cdba78-8f36-43d7-915a-ff858f70ce5f,2022-09-24,Africa,Silver,Y
567e642e-052d-4b9a-9f58-4603e5a3d8e9,2022-07-28,Oceania,Bronze,Y
7abf1053-e287-4082-8a1b-80b92fd61145,2023-06-24,Oceania,Bronze,Y
f7797551-298a-4b44-b349-9a5e1cc4ec86,2023-01-27,Asia,Silver,Y
64423d22-ea7f-4808-98f0-2579631e2e41,2022-12-08,Europe,Silver,N
25bdab14-74ae-4b96-ae13-3adc7ff5088e,2023-01-16,Asia,Bronze,N
ddd3f8f9-8042-4e9d-9e56-d7490ae12d01,2023-05-25,South America,Bronze,N
8c48c12b-1747-40f1-8c23-4f1c33abe863,2022-08-21,Africa,Silver,Y
1751ad7c-f1f1-4847-9da5-427172e9fb2b,2023-06-15,Oceania,Platinum,Y
7484f957-f6c5-4e9f-a44c-c88bc5ba85a4,2022-07-15,Oceania,Bronze,Y
b7926cd7-6e0e-40b9-bfe7-f1fcb966b030,2023-11-05,Europe,Bronze,N
5a4dda5a-26c0-43c1-9f1c-f3432044df0a,2025-05-19,North America,Bronze,N
2dbb45bd-2138-42e6-b013-a170d5cf3b4c,2024-09-07,Europe,Gold,Y
8b399f8c-1250-483b-a779-84ecefb00e4b,2022-07-24,South America,Bronze,N
d50653a9-8c23-49b5-88c1-e321fbb7c395,2021-04-21,Oceania,Bronze,Y
f3408741-606e-480b-aec3-c60aa09c2594,2022-04-28,North America,Bronze,Y
c3e521f8-1dcc-4878-9846-4739d0823913,2023-12-31,Oceania,Gold,Y
9c918edb-4195-4cd0-96f6-07142a8f974b,2024-03-27,Africa,Platinum,Y
2ab05af8-87e7-49e2-bf46-d9d3f2794e8b,2024-08-11,Africa,Bronze,Y
79ff37f5-ddf5-4bac-9c55-748945fa49d5,2022-12-07,Europe,Silver,Y
c10c0af4-2f08-4f6b-b357-acbc09775fa8,2023-05-21,Oceania,Bronze,Y
2ff9a249-c0bd-4806-b60a-4df4e3401a76,2023-06-10,Africa,Bronze,Y
674440a3-df1f-4814-aaf1-ee3c9dbfa0d4,2024-02-12,Oceania,Silver,Y
b0aa7c2d-21d5-4174-9195-67ba7c2796bd,2024-07-07,Africa,Bronze,Y
4d02152d-76c1-4764-9082-e0c03a29f767,2024-07-02,North America,Gold,Y
6bd11bf2-a6eb-42c7-affc-b034cd33e10c,2021-09-30,South America,Gold,Y
1c274e43-53a3-4a46-8054-aa86d689746f,2024-02-16,Oceania,Silver,Y
e877ba23-cf63-4f5b-b0d2-9556d87d6475,2022-07-08,Oceania,Bronze,Y
722af35f-5635-4f8f-bc4c-b74bf5532a95,2024-06-15,Oceania,Silver,N
1da5a16d-6676-4270-a5a1-b12b00a6c3cb,2022-02-07,Oceania,Silver,Y
cc014e9c-13a3-48dd-b826-be2310aa2d7a,2024-07-05,North America,Bronze,Y
20a3c308-ae42-46c8-989f-55e667964fdf,2022-09-07,Oceania,Gold,N
74cdae7e-73ba-4afd-a6d7-1157b8faa516,2022-06-28,Europe,Bronze,Y
af4afcdd-52cb-4ae0-ae18-c9b3c6da85f1,2023-07-02,South America,Silver,Y
f52e8022-f912-40a5-bbb4-3f949446aa2d,2022-03-21,Europe,Silver,Y
10ae82d6-1939-4502-af13-889381ba572b,2023-12-19,Asia,Bronze,Y
e35347fb-2d5f-425f-b7c3-c20174f89719,2024-06-08,South America,Silver,Y
ac243a24-a275-4bd9-bf94-abc9d724f943,2024-06-24,Asia,Silver,N
b1bfee53-04ce-4c38-b826-a5f5310eb491,2024-11-24,Europe,Gold,Y
50d04757-4cce-4630-a65f-9362f936269f,2022-05-30,Asia,Bronze,Y
ee90112f-abf4-49aa-a777-205378efb790,2023-11-08,South America,Bronze,Y
30b78ee1-7cae-46f5-82f7-ea05d05658b2,2023-01-22,South America,Silver,Y
c27cd62e-bd9d-4363-a11c-084a11ffee87,2023-05-29,Oceania,Silver,Y
0f3089e8-2ff2-4e9d-bd20-647eee97201d,2022-03-02,North America,Gold,N
ba90194d-8d62-46ae-9bb1-0c304ca547ec,2023-04-13,North America,Silver,N
94d93f4e-ff92-47c5-88b8-1679ef8cee34,2021-07-04,Asia,Silver,N
fa823ae2-bf0a-4b33-b642-6796fdbb7edb,2023-10-31,South America,Gold,Y
b8943df8-c9ab-4a91-9674-b9e20e5995aa,2022-04-29,Oceania,Gold,Y
15e51f7f-c86f-48d7-8610-52eff4b87b0c,2023-09-08,Oceania,Bronze,Y
2bf7c2e7-f746-4036-b4ab-a6ce82165a4c,2023-06-06,North America,Bronze,Y
0153106f-4104-4e6f-9351-9f4398ed2bae,2023-11-20,Europe,Silver,Y
fb756923-f910-4bb3-b105-32523990e2c9,2022-09-29,North America,Gold,Y
2cd99d2e-2e29-412c-904b-a1e8c58000fc,2024-03-08,North America,Silver,Y
e5e650c7-db55-4b32-bf43-08894b80dcb6,2024-10-28,South America,Bronze,N
7c37f322-f92f-414b-8300-5549943d5c80,2025-07-29,Africa,Gold,Y
5d8e3949-73a0-4648-b33a-562457102ec2,2024-09-11,Oceania,Bronze,N
fbdd12d8-4348-4ee8-91d5-0b98b1c8f06c,2022-07-06,South America,Bronze,Y
bddb7249-45cb-4ff7-a63e-04381486a406,2024-03-25,North America,Silver,Y
5c18020a-1dec-4558-bdf3-e9b0683bb8cf,2022-04-19,North America,Bronze,N
acc34b99-40ca-4564-acdd-b1fb955738c1,2023-09-20,Asia,Silver,N
8f1c9563-f4ee-48f1-8851-fd317fdd0dfe,2023-03-22,Asia,Bronze,Y
a577d497-9347-4a31-9501-25864f637747,2022-04-18,Africa,Bronze,Y
32a807cc-2c47-4336-8006-1add316c00bc,2022-01-24,Asia,Silver,Y
15882e5f-974b-440c-a79e-920fae5235c5,2025-01-05,North America,Bronze,Y
1aedbcfd-a357-44ea-8e80-c78a6bf2d5d9,2025-04-09,North America,Silver,Y
ff80ce28-6f8a-4a45-9de8-5b4cddfe55f7,2023-09-08,North America,Bronze,N
a8533c93-2926-41d3-8888-3652b62b10dd,2025-06-14,South America,Gold,N
76bb914e-002c-4953-9bf4-47c3f7ab3171,2022-09-06,Europe,Silver,Y
7f875546-73b7-41bb-a7f2-6c47dc0f891c,2023-12-04,South America,Bronze,Y
4e23cead-a714-4b37-a317-60e4fa66ca82,2023-02-27,Asia,Bronze,Y
09bc437e-bbd4-4cf8-9a12-1e70d0d19fc5,2025-03-22,South America,Bronze,Y
0e7fb5b9-0b51-40e7-9c4f-1c5d4089da57,2023-05-18,Europe,Bronze,Y
f84ceda9-ed3a-4308-9608-f4685200c3d2,2024-09-05,North America,Bronze,N
443622f0-ce88-4ab1-a997-3f2bb48c25fd,2024-04-20,South America,Silver,Y
48efd21c-36bb-4e73-87a3-5c8501ab76f5,2021-08-04,Oceania,Gold,Y
3c7bfe7e-8b95-e8ea-8070-9d9517eaa7fa,2025-12-16,North America,Silver,Y
a7445137-001c-411d-bd3b-38b45b875cf6,2024-03-25,Europe,Bronze,Y
c5281b69-f89a-41cb-bf5a-b521fe61ad5a,2024-03-01,North America,Gold,Y
b0a318ec-628f-471a-bce0-e2e3f5c0a0ab,2021-06-12,Africa,Silver,N
74ceaea2-3d40-4202-9760-037fa1bb318c,2022-06-04,Africa,Silver,N
c495b59f-c521-470f-a3c0-209e77f95f1a,2022-11-30,Europe,Bronze,Y
64a70279-8609-4880-af29-c0f72ebbfe0a,2023-10-07,South America,Gold,N
6bef6d83-ebf7-4f6b-8ead-59cf617bedda,2024-05-05,Oceania,Bronze,Y
0c5b672d-6274-4e7b-8e2e-af6fe2622ebf,2024-02-06,Africa,Silver,N
5ee1fefc-2dc8-425e-a032-d5e234606b64,2022-07-12,Africa,Silver,Y
0eca3630-7342-44e1-a957-a9dd5258e6d8,2023-08-23,Africa,Platinum,Y
a34c41e9-9bf8-476c-bc15-374eb0c01080,2022-03-22,South America,Gold,Y
3f7c50f3-9889-441c-8419-0e9cd3b7e554,2022-12-16,Europe,Gold,N
7d50c0e0-8cdb-4eb8-a4aa-73203cc5992d,2024-10-09,Oceania,Silver,Y
2678e702-a610-4004-bf30-a6450256e275,2021-10-16,North America,Bronze,N
1fc5e6ef-c7bf-4d89-b050-1385c0c421e7,2021-04-18,Africa,Silver,Y
9e451c2d-3a75-4327-83dc-77252869af8e,2022-09-06,Africa,Silver,N
4d90d947-1c5f-4f89-9eb0-16ce469eaff5,2022-08-19,North America,Silver,N
4ac6df21-e16d-4831-a827-2b824f3f7571,2021-07-17,Oceania,Bronze,N
5aac72b1-77e7-4d81-9b88-fc72b66cdb02,2022-12-03,Europe,Bronze,Y
20cbbd96-6699-aac3-b8f8-d92a3b6c28c5,2025-12-28,North America,Bronze,Y
83637de0-7196-41a5-8c0d-640b0626176b,2022-03-03,Africa,Gold,Y
346a36f9-b2d5-4207-9ade-d1971eea08a6,2024-09-09,South America,Bronze,N
e38e039d-9edf-4835-8512-cb2e3a068e71,2024-07-31,South America,Silver,Y
52fd9580-3e54-443e-a0c6-c8727e1ba5de,2023-12-19,Oceania,Silver,Y
ac5c43ff-b91c-4533-aa91-8c62daab40aa,2023-09-14,Europe,Silver,Y
0fe708ab-c291-4db6-aef0-b5f51ba8c26c,2022-02-19,Asia,Gold,Y
14ff6ad9-bf5f-4ac7-bb40-d45704a03f37,2024-10-22,Africa,Bronze,Y
770ad902-38ff-485f-94dc-432c6df5fad8,2024-01-27,North America,Silver,Y
e3a953a9-6489-4728-ae51-61d5d9d07971,2021-12-22,Africa,Silver,Y
94eb98ec-f7b0-44ac-8be8-79252db5322b,2023-12-08,Africa,Gold,N
54b575c0-2b69-4471-a1e5-eacf5b08c649,2024-02-11,Asia,Silver,Y
7dc437dd-e395-45ea-95d4-4c348fa95ec3,2023-03-31,Europe,Gold,Y
0b4e93d5-10a4-463c-9096-217bc40c5197,2021-12-10,Europe,Silver,N
87da550d-68f1-4945-8ad7-55c99f43fcc2,2023-06-01,Asia,Platinum,Y
625b513d-71a8-4123-b709-797ef4de0acd,2023-06-18,Oceania,Silver,Y
ee906cfe-bda0-4104-848a-441e7cafb69b,2023-02-02,Asia,Platinum,N
d2063fca-1297-4b03-bc34-edb23a8de5a3,2024-09-03,Asia,Silver,Y
f139df30-0b7c-4108-80b4-0761f08717cb,2025-03-04,Africa,Bronze,N
4c66da55-8d78-4bd0-8b9f-d9ae07150540,2022-08-06,Africa,Bronze,Y
d4958480-6e00-4063-ad0a-d4fad783f6b5,2025-03-02,Africa,Gold,Y
60d0f201-9d89-4652-be0f-d219b1d73ebb,2024-10-10,Asia,Bronze,N
b6961feb-8695-b07e-b56e-1e9637e85154,2025-12-29,Asia,Bronze,Y
03711d3f-c9be-5dce-02ee-09bf9811cd8b,2026-01-04,Europe,Bronze,Y
9d460a50-2c6d-4d52-b970-5abced6f63a5,2023-05-24,Oceania,Bronze,N
50c12151-7a81-4047-a178-6b0c6a7bb608,2024-01-05,Africa,Silver,Y
72a124ce-75ee-4ca8-b65d-17c2d26a8b3c,2025-03-30,North America,Silver,Y
d39475f0-bb95-4b47-abc6-647987bbac11,2023-08-12,North America,Bronze,N
19985f15-ff00-4d4d-9020-59e4ff9ab5c2,2023-06-05,North America,Silver,Y
f10f5e2d-af35-4d31-b14d-bbab3b591927,2025-06-16,Asia,Silver,Y
13be6959-b2a2-499f-980a-1a74a8d5e224,2021-11-05,Europe,Bronze,N
d037c5e3-3183-4b8a-98b9-562608ab8a4b,2023-01-11,Africa,Bronze,Y
4e6792a6-e39e-4dcf-8de1-4304742efb99,2021-07-28,Oceania,Silver,Y
a71372ab-34cb-4b9a-9338-82b320fa15b7,2023-12-14,Oceania,Gold,N
33057c2b-939c-4a82-9406-b31cc81e34bd,2022-03-12,Asia,Silver,N
70b6da16-70b9-48f9-9dd0-38288943400b,2022-06-22,South America,Bronze,Y
2fa227c3-dc57-44da-90ca-beebdb721b14,2023-07-24,Africa,Silver,Y
8f202014-7ac5-40dc-8fba-0368125c5c26,2022-08-27,Oceania,Silver,Y
4b1a65b1-2640-47a1-8f73-2d70979b1ec8,2024-02-03,Asia,Bronze,Y
5caf20ae-3f45-4107-82ff-b3e362e9826e,2021-07-21,North America,Bronze,N
0b45cb04-e5bc-49c0-93a6-9684036599fc,2021-11-12,Asia,Bronze,Y
25a2b98c-218c-4dd9-bb0b-ec4b7d3f2384,2021-12-31,Oceania,Silver,N
a3b5cece-a446-4e72-b64c-911aa9ab364a,2024-02-21,Oceania,Bronze,Y
2accc477-ebd3-4ebb-a31b-10d19c6b0f4d,2024-04-27,Oceania,Platinum,Y
cb53c7e0-e46a-43a7-994f-fee115978679,2023-03-13,Europe,Bronze,Y
a687c13f-f416-4d61-a6be-4e5155431649,2023-06-18,Oceania,Gold,N
c38295b5-8aa8-426e-adcf-956ff26a81f1,2024-05-01,Europe,Bronze,Y
92dd1868-ae7c-43d9-b44f-72b94167fd8b,2023-11-27,North America,Silver,Y
fd8dea94-6913-4df6-9e7f-99ce02cabb95,2021-07-17,North America,Bronze,Y
2e6c6bba-58b4-46e8-84a6-b5ab611a0625,2024-10-03,Asia,Bronze,N
fbdba6f3-003b-4ca2-9ba7-50f2c4b70f32,2023-03-15,Oceania,Bronze,N
22d89140-a8a4-4b76-87e2-9e5fe3f3bf4b,2024-08-01,Europe,Silver,N
572d4684-71d5-43a9-a4b9-36c609773a68,2024-05-16,South America,Silver,Y
46141175-895b-43de-8734-f09e1bd23a12,2023-05-25,North America,Bronze,N
ad4807eb-b8f6-4164-ba11-e1082f8fc2b9,2021-09-14,North America,Bronze,Y
b8870d92-d3f0-441d-820f-5cb08bc8054f,2024-07-02,Asia,Silver,Y
5b1c1f10-7688-44ae-95cf-c78677262d4c,2023-10-22,Africa,Bronze,Y
0cdbcdeb-e614-4c07-9bd3-b40e5f30fc19,2023-04-04,North America,Silver,Y
c65dbe7c-afd7-47a8-adcf-cef50c0cbedc,2024-03-24,North America,Gold,Y
4e3bb717-f1e9-4272-9fe4-1894898ba230,2021-08-22,Africa,Silver,Y
ce998ffe-cb76-4381-88e6-0e13d5e278f1,2024-02-07,Europe,Silver,Y
40b1fb20-d9eb-4495-9d7e-cb5f2b4786c5,2023-05-15,Africa,Platinum,N
1eba3186-931b-4f4d-ba4d-6caa4cf8651d,2024-03-02,Africa,Bronze,Y
788253e9-0e40-4f4b-bf69-30ed931ad3ab,2024-05-30,Europe,Bronze,N
c7262bd3-41d5-423d-904a-eed19bc13571,2023-04-18,Asia,Silver,Y
bdac8aee-481e-485c-af2e-fabdede0fd03,2025-09-18,Oceania,Platinum,Y
4202c418-b6ae-4b91-890e-2e44f6e5a7b1,2021-12-03,South America,Bronze,Y
ab07d8fa-4aca-4e49-bf07-33cedda72f8d,2022-11-02,Oceania,Silver,Y
9645dec1-840d-414b-bbd5-48637974c90b,2024-12-07,Europe,Bronze,Y
5b4d9268-ad5f-4ca4-924e-4e2a52381a07,2024-11-29,North America,Silver,N
e93df3c4-053a-461e-9257-f9f2153adbf4,2022-05-14,Europe,Bronze,Y
